Date,IYZ,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-11-14,27.261178970336914,43.507049560546875,55.77729034423828,19.99615478515625,55.57369613647461,44.284690856933594,43.75992965698242,24.73775291442871,38.942440032958984,63.71040344238281,76.3197250366211
2016-11-21,28.37601661682129,44.6235466003418,57.02409744262695,20.22174072265625,56.85198211669922,44.883140563964844,44.383827209472656,25.029176712036133,39.67433166503906,63.509307861328125,77.99275207519531
2016-11-28,27.92311668395996,45.001708984375,58.678688049316406,20.438310623168945,56.9426383972168,43.65818405151367,43.82058334350586,24.837671279907227,39.37148666381836,62.531272888183594,76.5452880859375
2016-12-05,29.447301864624023,46.370304107666016,60.0666389465332,21.43090057373047,58.00334548950195,45.49092102050781,45.094390869140625,25.78687858581543,40.34736251831055,62.933441162109375,79.24279022216797
2016-12-12,29.516983032226562,45.39788055419922,59.99607849121094,21.0789794921875,56.734127044677734,45.434818267822266,45.10304641723633,25.3455867767334,40.72593307495117,63.6007080078125,77.72016143798828
2016-12-16,,,,,,,,,,,
2016-12-19,30.509876251220703,45.56173324584961,60.1871337890625,21.374120712280273,57.45553970336914,45.99222183227539,45.44817352294922,25.717531204223633,41.29006576538086,63.769569396972656,77.95339965820312
2016-12-21,,,,,,,,,,,
2016-12-26,30.24124526977539,45.04512023925781,59.37517166137695,21.074989318847656,56.75319290161133,45.4193115234375,45.14262771606445,26.07365608215332,41.256103515625,63.29216003417969,76.960693359375
2017-01-02,31.301876068115234,45.87895202636719,59.82451629638672,21.337858200073242,57.592342376708984,46.39607238769531,45.500553131103516,26.624805450439453,41.4769401550293,65.13749694824219,78.77598571777344
2017-01-09,31.170406341552734,46.105525970458984,58.63416290283203,21.310667037963867,57.665321350097656,46.6402587890625,44.97675323486328,26.022783279418945,41.20512771606445,65.10997772216797,79.38105010986328
2017-01-16,30.828535079956055,46.304931640625,58.76029586791992,20.984344482421875,57.865989685058594,46.77174758911133,45.90214157104492,26.20084571838379,41.3155517578125,64.11841583251953,79.35270690917969
